Off CD,Fo Name,Auth No,P/L Eff Dt,P/L exp Dt,Permit Status,Allotment Number,Allotment Name,Lvsk #,Lvsk Kind,Pd Beg Dt,Pd End Dt,Type Use,PL %,Aums
LLMT001000,BILLINGS FIELD OFFICE,2504280,03/01/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,04941,LAKE MASON,206,CATTLE,5/15/1989,11/14/1989,ACTIVE,7,87
LLMT001000,BILLINGS FIELD OFFICE,2504280,03/01/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,04941,LAKE MASON,181,CATTLE,6/7/1989,11/14/1989,ACTIVE,13,125
LLMT001000,BILLINGS FIELD OFFICE,2504280,03/01/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,04941,LAKE MASON,345,CATTLE,6/7/1989,11/14/1989,ACTIVE,9,164
LLMT001000,BILLINGS FIELD OFFICE,2504280,03/01/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,04941,LAKE MASON,36,CATTLE,5/15/1989,11/14/1989,ACTIVE,18,39
LLMT001000,BILLINGS FIELD OFFICE,2504280,03/01/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,05547,LAKE MASON EAST,117,CATTLE,5/15/1989,11/14/1989,ACTIVE,80,566
LLMT001000,BILLINGS FIELD OFFICE,2504284,06/15/2016,10/15/2025,FLPMA 402(C)(2)/APPROP ACT,04162,WEST SILESIA,4,CATTLE,6/15/1997,10/15/1997,ACTIVE,100,16
LLMT001000,BILLINGS FIELD OFFICE,2504286,05/15/2015,02/28/2021,,04947,RATHS IND. 2,386,CATTLE,3/1/2011,6/1/2011,ACTIVE,47,555
LLMT001000,BILLINGS FIELD OFFICE,2504286,05/15/2015,02/28/2021,,04947,RATHS IND. 2,386,CATTLE,10/15/2011,2/28/2012,ACTIVE,47,817
LLMT001000,BILLINGS FIELD OFFICE,2504286,05/15/2015,02/28/2021,,04947,RATHS IND. 2,98,CATTLE,4/1/2011,7/15/2011,ACTIVE,51,174
LLMT001000,BILLINGS FIELD OFFICE,2504286,05/15/2015,02/28/2021,,04947,RATHS IND. 2,17,CATTLE,3/1/2011,2/28/2012,ACTIVE,34,69
LLMT001000,BILLINGS FIELD OFFICE,2504289,12/19/2011,12/18/2021,FLPMA 402(C)(2)/APPROP ACT,04165,NORTH STANLEY,108,CATTLE,5/1/1999,11/4/1999,ACTIVE,27,180
LLMT001000,BILLINGS FIELD OFFICE,2504289,12/19/2011,12/18/2021,FLPMA 402(C)(2)/APPROP ACT,04939,STANLEY CREEK,100,CATTLE,5/1/1999,11/15/1999,ACTIVE,48,314
LLMT001000,BILLINGS FIELD OFFICE,2504289,12/19/2011,12/18/2021,FLPMA 402(C)(2)/APPROP ACT,04951,NADERMAN BUTTE,39,CATTLE,11/1/1999,2/1/2000,ACTIVE,5,6
LLMT001000,BILLINGS FIELD OFFICE,2504289,12/19/2011,12/18/2021,FLPMA 402(C)(2)/APPROP ACT,04951,NADERMAN BUTTE,51,CATTLE,5/1/1999,12/29/1999,ACTIVE,100,407
LLMT001000,BILLINGS FIELD OFFICE,2504290,03/01/2016,02/25/2026,FLPMA 402(C)(2)/APPROP ACT,04968,MID WILLOW CRK,31,CATTLE,3/1/2006,2/25/2007,ACTIVE,100,369
LLMT001000,BILLINGS FIELD OFFICE,2504291,10/01/2009,09/29/2019,,04908,ADOLPH IND,5,CATTLE,3/1/1999,2/28/2000,ACTIVE,100,60
LLMT001000,BILLINGS FIELD OFFICE,2504291,10/01/2009,09/29/2019,,04969,ADOLPH IND.,59,CATTLE,3/1/1999,2/28/2000,ACTIVE,37,262
LLMT001000,BILLINGS FIELD OFFICE,2504292,05/01/2015,08/31/2024,FLPMA 402(C)(2)/APPROP ACT,04970,TEINI INDIVIDUAL,44,CATTLE,5/1/1989,8/31/1989,ACTIVE,77,137
LLMT001000,BILLINGS FIELD OFFICE,2504293,03/01/2015,02/28/2024,,03373,LITTLE JIM COULEE,6,CATTLE,8/1/2014,1/12/2015,ACTIVE,100,33
LLMT001000,BILLINGS FIELD OFFICE,2504293,03/01/2015,02/28/2024,,04971,DEVILS BASIN,60,CATTLE,4/15/2015,8/31/2015,ACTIVE,91,250
LLMT001000,BILLINGS FIELD OFFICE,2504293,03/01/2015,02/28/2024,,04971,DEVILS BASIN,113,CATTLE,9/1/2015,2/28/2016,ACTIVE,54,363
LLMT001000,BILLINGS FIELD OFFICE,2504293,03/01/2015,02/28/2024,,04971,DEVILS BASIN,113,CATTLE,3/1/2015,4/14/2015,ACTIVE,54,90
LLMT001000,BILLINGS FIELD OFFICE,2504297,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,04140,SNOWY ROAD,60,CATTLE,9/10/1997,1/15/1998,ACTIVE,81,205
LLMT001000,BILLINGS FIELD OFFICE,2504297,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,04140,SNOWY ROAD,200,CATTLE,10/14/1997,1/30/1998,ACTIVE,35,251
LLMT001000,BILLINGS FIELD OFFICE,2504297,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,04975,HOCKMUTH IND.,48,CATTLE,11/15/1989,2/28/1990,ACTIVE,100,167
LLMT001000,BILLINGS FIELD OFFICE,2504297,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,04975,HOCKMUTH IND.,48,CATTLE,3/1/1989,5/15/1989,ACTIVE,100,120
LLMT001000,BILLINGS FIELD OFFICE,2504299,04/15/2010,11/15/2019,,04955,GEISE RANCH,12,CATTLE,4/15/1989,11/15/1989,ACTIVE,12,10
LLMT001000,BILLINGS FIELD OFFICE,2504300,03/01/2014,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,04976,JASBECK IND.,63,CATTLE,3/1/2004,2/28/2005,CUSTODIAL,15,113
LLMT001000,BILLINGS FIELD OFFICE,2504300,03/01/2014,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,04978,KOMBOL IND.,1,CATTLE,3/1/2004,2/28/2005,ACTIVE,100,12
LLMT001000,BILLINGS FIELD OFFICE,2504304,10/01/2015,02/28/2024,,05202,CUB CREEK,167,CATTLE,9/1/2015,2/28/2016,ACTIVE,89,884
LLMT001000,BILLINGS FIELD OFFICE,2504304,10/01/2015,02/28/2024,,05202,CUB CREEK,150,CATTLE,5/1/2016,8/31/2016,ACTIVE,89,540
LLMT001000,BILLINGS FIELD OFFICE,2504306,09/30/2009,11/30/2018,,04984,WACKER IND. 2,153,CATTLE,8/1/1994,11/30/1994,ACTIVE,24,147
LLMT001000,BILLINGS FIELD OFFICE,2504306,09/30/2009,11/30/2018,,04984,WACKER IND. 2,153,CATTLE,4/1/1994,6/30/1994,ACTIVE,24,110
LLMT001000,BILLINGS FIELD OFFICE,2504308,06/01/2014,11/30/2023,,04986,DELPHIA,1,CATTLE,3/1/2014,11/30/2014,ACTIVE,100,9
LLMT001000,BILLINGS FIELD OFFICE,2504309,06/01/2010,10/31/2019,,04987,FOUR MILE CREEK,45,CATTLE,6/1/1989,10/31/1989,ACTIVE,4,9
LLMT001000,BILLINGS FIELD OFFICE,2504310,09/30/2009,09/29/2019,,04989,DEJAEGHER IND,240,CATTLE,6/1/1989,10/1/1989,CUSTODIAL,20,193
LLMT001000,BILLINGS FIELD OFFICE,2504311,03/01/2015,02/28/2024,,04143,MUSPET,20,CATTLE,9/1/2015,2/28/2016,CUSTODIAL,100,119
LLMT001000,BILLINGS FIELD OFFICE,2504311,03/01/2015,02/28/2024,,04143,MUSPET,20,CATTLE,3/1/2015,5/1/2015,CUSTODIAL,100,41
LLMT001000,BILLINGS FIELD OFFICE,2504311,03/01/2015,02/28/2024,,04992,JIM COULEE,18,CATTLE,3/1/2015,5/1/2015,CUSTODIAL,100,37
LLMT001000,BILLINGS FIELD OFFICE,2504311,03/01/2015,02/28/2024,,04992,JIM COULEE,18,CATTLE,9/1/2015,2/28/2016,CUSTODIAL,100,107
LLMT001000,BILLINGS FIELD OFFICE,2504311,03/01/2015,02/28/2024,,05007,KEGGY,5,CATTLE,3/1/2015,2/28/2016,CUSTODIAL,20,12
LLMT001000,BILLINGS FIELD OFFICE,2504312,05/01/2011,02/28/2021,,04994,J GOFFENA IND,8,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,102
LLMT001000,BILLINGS FIELD OFFICE,2504314,03/01/2011,02/28/2021,,04911,NORTH DELPHIA,161,CATTLE,10/16/2011,12/15/2011,ACTIVE,36,116
LLMT001000,BILLINGS FIELD OFFICE,2504314,03/01/2011,02/28/2021,,04911,NORTH DELPHIA,1,CATTLE,3/1/2011,2/28/2012,CUSTODIAL,100,8
LLMT001000,BILLINGS FIELD OFFICE,2504314,03/01/2011,02/28/2021,,04911,NORTH DELPHIA,161,CATTLE,3/15/2011,6/1/2011,ACTIVE,36,151
LLMT001000,BILLINGS FIELD OFFICE,2504314,03/01/2011,02/28/2021,,04996,WINDMILL & ELECTRIC,123,CATTLE,6/1/2011,10/15/2011,ACTIVE,17,94
LLMT001000,BILLINGS FIELD OFFICE,2504315,12/01/2009,02/28/2019,,04926,R GOFFENA IND 1,25,CATTLE,3/1/2009,2/28/2010,ACTIVE,100,300
LLMT001000,BILLINGS FIELD OFFICE,2504315,12/01/2009,02/28/2019,,04930,SUDAN,4,CATTLE,3/1/1988,2/5/1989,ACTIVE,100,45
LLMT001000,BILLINGS FIELD OFFICE,2504315,12/01/2009,02/28/2019,,04997,R GOFFENA IND 2,2,CATTLE,3/1/1988,2/5/1989,ACTIVE,100,22
LLMT001000,BILLINGS FIELD OFFICE,2504318,05/01/2011,02/28/2021,,05004,D-M DITCH,50,CATTLE,3/1/1989,2/28/1990,ACTIVE,4,24
LLMT001000,BILLINGS FIELD OFFICE,2504318,05/01/2011,02/28/2021,,05020,W. KEGGY COULEE,30,CATTLE,3/1/1989,2/28/1990,ACTIVE,41,148
LLMT001000,BILLINGS FIELD OFFICE,2504322,10/01/2009,02/28/2018,,05008,MACK IND,2,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,17
LLMT001000,BILLINGS FIELD OFFICE,2504323,12/01/2009,02/28/2019,,05012,STENSVAD INC IND,3,CATTLE,3/1/1989,2/28/1990,ACTIVE,100,36
LLMT001000,BILLINGS FIELD OFFICE,2504324,05/11/2010,02/28/2020,,09648,COUNTY LINE,1,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,7
LLMT001000,BILLINGS FIELD OFFICE,2504328,03/01/2009,02/28/2019,,09661,LOWER FATTIG CREEK,11,CATTLE,3/1/1989,2/28/1990,ACTIVE,100,132
LLMT001000,BILLINGS FIELD OFFICE,2504329,06/15/2011,02/06/2021,FLPMA 402(C)(2)/APPROP ACT,09667,SPRING CLIFF,48,CATTLE,10/5/2005,2/6/2006,ACTIVE,13,26
LLMT001000,BILLINGS FIELD OFFICE,2504329,06/15/2011,02/06/2021,FLPMA 402(C)(2)/APPROP ACT,09805,DRY FORK,17,CATTLE,7/1/2013,11/5/2013,ACTIVE,89,64
LLMT001000,BILLINGS FIELD OFFICE,2504331,03/01/2009,02/28/2019,,09680,JOHNSTON MOUNTAIN,5,CATTLE,3/1/2009,2/28/2010,ACTIVE,100,60
LLMT001000,BILLINGS FIELD OFFICE,2504334,10/01/2009,02/18/2018,,09686,CREMER IND,1,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,6
LLMT001000,BILLINGS FIELD OFFICE,2504339,10/15/2010,02/26/2020,,09712,PACIFIC,14,CATTLE,10/15/1989,2/26/1990,ACTIVE,100,62
LLMT001000,BILLINGS FIELD OFFICE,2504341,12/19/2011,12/18/2021,FLPMA 402(C)(2)/APPROP ACT,04948,DEAN CREEK,26,CATTLE,5/6/1988,11/30/1988,ACTIVE,100,179
LLMT001000,BILLINGS FIELD OFFICE,2504342,09/30/2009,10/15/2018,,09719,GOFFENA L&L CO,65,CATTLE,5/1/2009,10/15/2009,ACTIVE,6,22
LLMT001000,BILLINGS FIELD OFFICE,2504344,06/15/2012,06/14/2022,FLPMA 402(C)(2)/APPROP ACT,04172,EDGAR SE,5,CATTLE,3/1/2012,2/28/2013,ACTIVE,7,4
LLMT001000,BILLINGS FIELD OFFICE,2504345,05/01/2009,04/30/2019,,09654,E. PARROT CREEK,2,CATTLE,5/1/1993,11/15/1993,ACTIVE,100,13
LLMT001000,BILLINGS FIELD OFFICE,2504345,05/01/2009,04/30/2019,,09734,WEST PARROT CREEK,10,CATTLE,5/1/1989,11/10/1989,ACTIVE,100,64
LLMT001000,BILLINGS FIELD OFFICE,2504346,01/01/2016,12/30/2025,FLPMA 402(C)(2)/APPROP ACT,09736,STAG RUN,2,CATTLE,3/1/2004,2/28/2005,CUSTODIAL,100,21
LLMT001000,BILLINGS FIELD OFFICE,2504352,05/20/2016,09/30/2025,FLPMA 402(C)(2)/APPROP ACT,09765,ROBERTS CREEK,10,CATTLE,5/20/1990,9/30/1990,ACTIVE,100,44
LLMT001000,BILLINGS FIELD OFFICE,2504353,10/01/2009,09/15/2019,,09768,SPRING CREEK,3,CATTLE,7/1/1989,9/15/1989,ACTIVE,100,8
LLMT001000,BILLINGS FIELD OFFICE,2504357,10/01/2009,10/15/2018,,09789,MORRISY COULEE,2,CATTLE,6/15/1989,10/15/1989,ACTIVE,100,8
LLMT001000,BILLINGS FIELD OFFICE,2504358,01/01/2014,04/01/2016,FLPMA 402(C)(2)/APPROP ACT,01555,CROW STUDY,165,CATTLE,5/15/2012,6/20/2012,ACTIVE,31,62
LLMT001000,BILLINGS FIELD OFFICE,2504358,01/01/2014,04/01/2016,FLPMA 402(C)(2)/APPROP ACT,01555,CROW STUDY,65,CATTLE,8/1/2012,11/15/2012,ACTIVE,31,71
LLMT001000,BILLINGS FIELD OFFICE,2504358,01/01/2014,04/01/2016,FLPMA 402(C)(2)/APPROP ACT,04104,UPPER BLUEWATER,30,CATTLE,6/1/2013,9/30/2013,ACTIVE,52,63
LLMT001000,BILLINGS FIELD OFFICE,2504359,04/04/2009,02/28/2019,,09792,WILLIS COULEE,1,CATTLE,3/1/2003,2/28/2004,CUSTODIAL,100,10
LLMT001000,BILLINGS FIELD OFFICE,2504360,11/16/2010,11/15/2020,,09660,SOUTH DELPHIA,3,CATTLE,5/1/2005,11/15/2005,ACTIVE,100,20
LLMT001000,BILLINGS FIELD OFFICE,2504362,05/01/2009,04/30/2019,,09824,WRANGLER,3,CATTLE,5/1/1989,9/30/1989,ACTIVE,100,15
LLMT001000,BILLINGS FIELD OFFICE,2504366,05/15/2010,10/01/2019,,09843,REHDER COULEE,23,CATTLE,5/15/1997,10/30/1997,ACTIVE,26,33
LLMT001000,BILLINGS FIELD OFFICE,2504367,05/11/2010,02/28/2020,,09844,ARKANSAS SPRING,112,CATTLE,3/1/1995,2/28/1996,ACTIVE,4,54
LLMT001000,BILLINGS FIELD OFFICE,2504370,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,05505,NATURE CONSERVANCY,144,CATTLE,6/1/1989,8/2/1989,ACTIVE,8,24
LLMT001000,BILLINGS FIELD OFFICE,2504371,07/15/2010,10/01/2019,,09737,BUNDY,6,CATTLE,7/15/1993,10/1/1993,ACTIVE,100,16
LLMT001000,BILLINGS FIELD OFFICE,2504373,10/01/2008,02/28/2018,,04995,FOUR MILE ROAD,24,CATTLE,3/1/1995,2/28/1996,ACTIVE,19,55
LLMT001000,BILLINGS FIELD OFFICE,2504375,05/01/2011,02/28/2021,,04929,SOUTH JACKSON,40,CATTLE,9/1/2011,1/30/2012,ACTIVE,84,168
LLMT001000,BILLINGS FIELD OFFICE,2504375,05/01/2011,02/28/2021,,09791,NORTH JACKSON,36,CATTLE,3/1/2011,2/28/2012,ACTIVE,76,328
LLMT001000,BILLINGS FIELD OFFICE,2504377,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,04153,PROKOP,30,CATTLE,5/1/1995,10/25/1995,ACTIVE,17,30
LLMT001000,BILLINGS FIELD OFFICE,2504377,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,04154,GOTSCHALL,30,CATTLE,5/1/1995,10/25/1995,ACTIVE,17,30
LLMT001000,BILLINGS FIELD OFFICE,2504378,09/01/2012,07/15/2022,,05441,WEST BOULDER,50,CATTLE,6/1/2012,7/15/2012,ACTIVE,11,8
LLMT001000,BILLINGS FIELD OFFICE,2504381,06/01/2013,12/31/2015,HOLD,04157,REHDER CREEK,70,CATTLE,6/1/2006,10/31/2006,ACTIVE,5,18
LLMT001000,BILLINGS FIELD OFFICE,2504382,06/15/2016,10/15/2025,FLPMA 402(C)(2)/APPROP ACT,04163,ROUND BUTTE,2,CATTLE,6/15/1997,10/15/1997,ACTIVE,100,8
LLMT001000,BILLINGS FIELD OFFICE,2504385,03/01/2008,02/28/2018,,05567,CARLSON,43,CATTLE,5/15/2002,10/15/2002,ACTIVE,11,24
LLMT001000,BILLINGS FIELD OFFICE,2504387,05/01/2016,10/31/2025,FLPMA 402(C)(2)/APPROP ACT,04166,COREY,100,CATTLE,5/1/2006,10/31/2006,ACTIVE,4,24
LLMT001000,BILLINGS FIELD OFFICE,2504388,07/11/2007,07/10/2017,,04954,ALKALI CREEK EAST,110,CATTLE,9/10/2007,10/19/2007,ACTIVE,68,98
LLMT001000,BILLINGS FIELD OFFICE,2504388,07/11/2007,07/10/2017,,04954,ALKALI CREEK EAST,110,CATTLE,8/13/2007,9/9/2007,ACTIVE,100,101
LLMT001000,BILLINGS FIELD OFFICE,2504388,07/11/2007,07/10/2017,,04954,ALKALI CREEK EAST,110,CATTLE,7/15/2007,8/12/2007,ACTIVE,100,105
LLMT001000,BILLINGS FIELD OFFICE,2504389,01/01/2016,12/31/2025,FLPMA 402(C)(2)/APPROP ACT,04942,GLENNIE DITCH,8,CATTLE,3/1/1999,2/28/2000,ACTIVE,12,12
LLMT001000,BILLINGS FIELD OFFICE,2504390,03/01/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,04982,SPRAGUE IND.,8,CATTLE,3/1/2003,2/28/2004,ACTIVE,100,96
LLMT001000,BILLINGS FIELD OFFICE,2504391,06/01/2010,07/30/2019,,04168,PALISADES,10,CATTLE,6/1/2000,7/30/2000,ACTIVE,25,5
LLMT001000,BILLINGS FIELD OFFICE,2504392,09/30/2009,02/28/2018,,04169,SOURDOUGH ROAD,4,CATTLE,3/1/2000,2/28/2001,CUSTODIAL,100,44
LLMT001000,BILLINGS FIELD OFFICE,2504393,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,05510,LOWER GREYCLIFF CRK,3,CATTLE,3/1/2004,2/28/2005,CUSTODIAL,100,35
LLMT001000,BILLINGS FIELD OFFICE,2504393,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,05521,GREYCLIFF CREEK,61,CATTLE,7/1/2004,10/15/2004,ACTIVE,15,32
LLMT001000,BILLINGS FIELD OFFICE,2504417,01/01/2012,12/18/2021,FLPMA 402(C)(2)/APPROP ACT,05341,GRASSHAVEN,286,CATTLE,3/1/2013,2/28/2014,ACTIVE,16,549
LLMT001000,BILLINGS FIELD OFFICE,2504420,03/01/2014,02/28/2017,FLPMA 402(C)(2)/APPROP ACT,00970,DONALD'S COULEE,73,CATTLE,4/1/2013,11/30/2013,ACTIVE,25,146
LLMT001000,BILLINGS FIELD OFFICE,2504420,03/01/2014,02/28/2017,FLPMA 402(C)(2)/APPROP ACT,03155,UPPER ANTELOPE CK,15,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,45
LLMT001000,BILLINGS FIELD OFFICE,2504420,03/01/2014,02/28/2017,FLPMA 402(C)(2)/APPROP ACT,05346,ROBERTS INDIVIDUAL,40,CATTLE,4/1/2013,11/10/2013,ACTIVE,17,50
LLMT001000,BILLINGS FIELD OFFICE,2504424,12/01/2014,12/31/2021,,04101,LITTLE WALL,54,CATTLE,3/1/2015,2/28/2016,ACTIVE,5,32
LLMT001000,BILLINGS FIELD OFFICE,2504424,12/01/2014,12/31/2021,,04101,LITTLE WALL,212,CATTLE,7/1/2015,10/30/2015,ACTIVE,58,493
LLMT001000,BILLINGS FIELD OFFICE,2504424,12/01/2014,12/31/2021,,04101,LITTLE WALL,269,CATTLE,4/1/2015,7/1/2015,ACTIVE,67,545
LLMT001000,BILLINGS FIELD OFFICE,2504424,12/01/2014,12/31/2021,,04101,LITTLE WALL,71,CATTLE,10/15/2015,12/31/2015,ACTIVE,100,182
LLMT001000,BILLINGS FIELD OFFICE,2504424,12/01/2014,12/31/2021,,04907,EAST DEVILS BASIN,114,CATTLE,3/1/2015,3/15/2015,ACTIVE,62,35
LLMT001000,BILLINGS FIELD OFFICE,2504424,12/01/2014,12/31/2021,,04907,EAST DEVILS BASIN,114,CATTLE,8/1/2015,2/28/2016,ACTIVE,62,493
LLMT001000,BILLINGS FIELD OFFICE,2504424,12/01/2014,12/31/2021,,04972,WEST DEVILS BASIN,602,CATTLE,9/1/2015,2/28/2016,ACTIVE,29,1039
LLMT001000,BILLINGS FIELD OFFICE,2504424,12/01/2014,12/31/2021,,04972,WEST DEVILS BASIN,280,CATTLE,4/1/2015,8/31/2015,ACTIVE,29,408
LLMT001000,BILLINGS FIELD OFFICE,2504424,12/01/2014,12/31/2021,,04972,WEST DEVILS BASIN,602,CATTLE,3/1/2015,3/31/2015,ACTIVE,29,178
LLMT001000,BILLINGS FIELD OFFICE,2504424,12/01/2014,12/31/2021,,04979,COLONY ROAD,20,CATTLE,3/1/2015,2/28/2016,ACTIVE,100,240
LLMT001000,BILLINGS FIELD OFFICE,2504424,12/01/2014,12/31/2021,,04983,TWO WALLS,39,CATTLE,3/1/2015,2/28/2016,ACTIVE,10,47
LLMT001000,BILLINGS FIELD OFFICE,2504424,12/01/2014,12/31/2021,,04991,LOWER MUSSELSHELL,140,CATTLE,3/1/2015,2/28/2016,ACTIVE,10,168
LLMT001000,BILLINGS FIELD OFFICE,2504425,03/01/2015,11/30/2024,,04988,STANLEY AMP,136,CATTLE,5/5/2015,11/30/2015,ACTIVE,78,732
LLMT001000,BILLINGS FIELD OFFICE,2504434,04/01/2013,09/24/2018,FLPMA 402(C)(2)/APPROP ACT,05340,BASIN,300,CATTLE,3/1/2013,2/28/2014,CUSTODIAL,3,92
LLMT001000,BILLINGS FIELD OFFICE,2504461,10/01/2015,02/28/2020,,03358,MCCORMICK SPRINGS EAST,156,CATTLE,3/1/2014,2/28/2015,ACTIVE,15,281
LLMT001000,BILLINGS FIELD OFFICE,2504462,08/01/2013,09/30/2019,FLPMA 402(C)(2)/APPROP ACT,05006,WILSON COULEE,3,CATTLE,3/1/2013,2/28/2014,ACTIVE,100,36
LLMT001000,BILLINGS FIELD OFFICE,2504472,04/15/2016,12/01/2016,FLPMA 402(C)(2)/APPROP ACT,05342,PLOTTS & SWANSON IND,3,CATTLE,5/1/2013,9/30/2013,ACTIVE,100,15
LLMT001000,BILLINGS FIELD OFFICE,2504472,04/15/2016,12/01/2016,FLPMA 402(C)(2)/APPROP ACT,05362,EAST END COMMON,77,CATTLE,4/15/2013,10/29/2013,ACTIVE,11,55
LLMT001000,BILLINGS FIELD OFFICE,2504473,09/15/2013,04/30/2017,,05444,SWEET-GOLDEN,3,CATTLE,5/1/2014,2/28/2015,ACTIVE,100,30
LLMT001000,BILLINGS FIELD OFFICE,2504480,09/15/2012,02/28/2022,,05324,KEMBEL INDIVIDUAL,4,CATTLE,5/1/2013,2/28/2014,ACTIVE,37,15
LLMT001000,BILLINGS FIELD OFFICE,2504482,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,05310,KELLER COMMON,243,CATTLE,3/1/1995,2/28/1996,ACTIVE,5,146
LLMT001000,BILLINGS FIELD OFFICE,2504499,07/01/2014,08/15/2017,,04998,WEST ALLOTMENT,72,CATTLE,7/1/2014,8/15/2014,ACTIVE,44,48
LLMT001000,BILLINGS FIELD OFFICE,2504503,06/01/2014,05/23/2024,,04148,BEAR CREEK,128,CATTLE,3/1/2014,2/28/2015,ACTIVE,5,77
LLMT001000,BILLINGS FIELD OFFICE,2504503,06/01/2014,05/23/2024,,05203,BISCHOFF,320,CATTLE,4/1/2014,7/1/2014,ACTIVE,46,445
LLMT001000,BILLINGS FIELD OFFICE,2504503,06/01/2014,05/23/2024,,05203,BISCHOFF,160,CATTLE,9/1/2014,12/1/2014,ACTIVE,26,126
LLMT001000,BILLINGS FIELD OFFICE,2504503,06/01/2014,05/23/2024,,05229,ROBERTSON DRAW ROAD,70,CATTLE,4/1/2014,7/1/2014,ACTIVE,46,97
LLMT001000,BILLINGS FIELD OFFICE,2504503,06/01/2014,05/23/2024,,05229,ROBERTSON DRAW ROAD,40,CATTLE,6/1/2014,9/24/2014,ACTIVE,74,113
LLMT001000,BILLINGS FIELD OFFICE,2504503,06/01/2014,05/23/2024,,05235,HOLLENBECK,103,CATTLE,10/25/2014,3/15/2015,ACTIVE,88,423
LLMT001000,BILLINGS FIELD OFFICE,2504504,04/29/2014,12/03/2022,,04161,WEST BELFRY,157,CATTLE,10/15/2014,12/3/2014,ACTIVE,59,152
LLMT001000,BILLINGS FIELD OFFICE,2504504,04/29/2014,12/03/2022,,04161,WEST BELFRY,157,CATTLE,4/29/2014,6/9/2014,ACTIVE,59,128
LLMT001000,BILLINGS FIELD OFFICE,2504506,09/30/2009,10/22/2018,,05206,"BAUWENS, RICK",7,CATTLE,7/1/2009,10/22/2009,ACTIVE,77,20
LLMT001000,BILLINGS FIELD OFFICE,2504508,10/01/2015,09/30/2025,,05208,S FORK DRY CREEK,44,CATTLE,3/1/1989,2/28/1990,ACTIVE,25,132
LLMT001000,BILLINGS FIELD OFFICE,2504512,06/15/2010,10/30/2019,,05212,FIVE MILE CREEK,8,HORSE,6/15/2010,10/30/2010,ACTIVE,35,13
LLMT001000,BILLINGS FIELD OFFICE,2504514,10/15/2015,12/31/2018,,05210,WILLIAMS BASIN,25,CATTLE,3/1/2016,3/31/2016,ACTIVE,100,25
LLMT001000,BILLINGS FIELD OFFICE,2504514,10/15/2015,12/31/2018,,05210,WILLIAMS BASIN,87,CATTLE,5/15/2016,8/15/2016,ACTIVE,100,266
LLMT001000,BILLINGS FIELD OFFICE,2504514,10/15/2015,12/31/2018,,05210,WILLIAMS BASIN,25,CATTLE,12/1/2015,2/26/2016,ACTIVE,100,72
LLMT001000,BILLINGS FIELD OFFICE,2504515,08/15/2013,12/01/2020,,04109,EAST BLUEWATER,65,CATTLE,6/1/2013,12/1/2013,ACTIVE,30,118
LLMT001000,BILLINGS FIELD OFFICE,2504515,08/15/2013,12/01/2020,,05215,HILL,25,CATTLE,9/1/2012,10/6/2012,ACTIVE,100,30
LLMT001000,BILLINGS FIELD OFFICE,2504515,08/15/2013,12/01/2020,,05215,HILL,25,CATTLE,6/1/2011,7/6/2011,ACTIVE,100,30
LLMT001000,BILLINGS FIELD OFFICE,2504516,06/15/2016,10/15/2025,,05204,DRY CREEK EAST,36,CATTLE,6/15/2016,10/15/2016,ACTIVE,38,55
LLMT001000,BILLINGS FIELD OFFICE,2504517,10/15/2015,10/15/2024,,05210,WILLIAMS BASIN,33,CATTLE,5/15/2004,10/15/2004,ACTIVE,100,167
LLMT001000,BILLINGS FIELD OFFICE,2504518,05/01/2011,12/27/2020,,05503,PACKSADDLE BUTTE,80,CATTLE,5/1/1990,12/27/1990,ACTIVE,10,63
LLMT001000,BILLINGS FIELD OFFICE,2504519,10/01/2009,02/28/2018,,05219,BOLZER,2,CATTLE,3/1/1989,2/28/1990,ACTIVE,100,24
LLMT001000,BILLINGS FIELD OFFICE,2504520,07/01/2011,10/31/2020,,05220,ROCK CREEK,4,HORSE,7/1/2000,10/31/2000,ACTIVE,100,16
